Name,URL,Website,LinkedIn,Email,Phone,City/Region,BC Region,Category,AI Focus Areas,Year Founded,Size,Short Blurb,Key People,Latitude,Longitude,Logo,PercentComplete
"Women Love Herbs","https://www.notion.so/Women-Love-Herbs-23dc6f799a3381eb8293f13d82a2d6d6",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,73
"Intuitive AI.","https://www.notion.so/Intuitive-AI-23dc6f799a33818aaa9bcb38dcd9e128",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,73
"sphereishere","https://www.notion.so/sphereishere-23dc6f799a3381ad8704e633907fedc0",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"SquareKnot Analytics","https://www.notion.so/SquareKnot-Analytics-23dc6f799a338118bbbcc4c6845dd68f",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Properti Edge Solutions","https://www.notion.so/Properti-Edge-Solutions-23dc6f799a3381488ad7d0fe2a41e2ba",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Djobzy","https://www.notion.so/Djobzy-23dc6f799a3381e4b8aed24935abb9b5",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,73
"VirtualReception.AI","https://www.notion.so/VirtualReception-AI-23dc6f799a338189851eedcd4773d1ab",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,73
"Kanooq Industries","https://www.notion.so/Kanooq-Industries-23dc6f799a33810e99d6d2e8fee5bb97",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"wewell ecosystem","https://www.notion.so/wewell-ecosystem-23dc6f799a338137a8fad3cc786002f4",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Picovoice","https://www.notion.so/Picovoice-23dc6f799a338133847efbf0e5c3b6fe",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Topicflow","https://www.notion.so/Topicflow-23dc6f799a3381dba5b5fe657cf24a7e",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,73
"Olive Technologies, Inc","https://www.notion.so/Olive-Technologies-Inc-23dc6f799a3381b6926fcfaafdcd2f57",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,73
"Downtown.AI","https://www.notion.so/Downtown-AI-23dc6f799a3381e3b7d3f9edb5c008f3",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Binta Financial","https://www.notion.so/Binta-Financial-23dc6f799a3381dfa80bef732d3252ae",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,73
"Spring Activator","https://www.notion.so/Spring-Activator-23dc6f799a338194bf5dcbfce4c5e41b",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Zymeworks","https://www.notion.so/Zymeworks-23dc6f799a33813d80e1d9a0ce2345a1",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,73
"Precision OS","https://www.notion.so/Precision-OS-23dc6f799a3381bf8af8d41c75448cd8",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"SkyHive","https://www.notion.so/SkyHive-23dc6f799a338153922bdf1d6b735b2f",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,73
"Finn AI","https://www.notion.so/Finn-AI-23dc6f799a3381feaaa9fefd1df86fd8",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,73
"SparkGeo","https://www.notion.so/SparkGeo-23dc6f799a338109b2f7fc7550113a58",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"OnDeck Fisheries","https://www.notion.so/OnDeck-Fisheries-23dc6f799a338174aae7fe9f78dc3b68",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Machine Learning Group - SFU","https://www.notion.so/Machine-Learning-Group-SFU-23dc6f799a3381b388aadf00b3f55dc0",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Trustworthy AI Lab - SFU","https://www.notion.so/Trustworthy-AI-Lab-SFU-23dc6f799a3381728f00f4ac9b83fcb7",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"PLAI (Pacific Laboratory for Artificial Intelligence) - UBC","https://www.notion.so/PLAI-Pacific-Laboratory-for-Artificial-Intelligence-UBC-23dc6f799a3381d2ad04d2f534f8b905",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Penny AI","https://www.notion.so/Penny-AI-23dc6f799a3381499c1ae0d819986dc7",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"VRIFY Technology","https://www.notion.so/VRIFY-Technology-23dc6f799a338139849fd286c118c02c",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,73
"EarthDaily Analytics","https://www.notion.so/EarthDaily-Analytics-236c6f799a3381d7a90be8a9cf642aae",0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,73
"Fobi AI","https://www.notion.so/Fobi-AI-236c6f799a3381fd8838c21c1926cfc5",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"Softmax Data Inc.","https://www.notion.so/Softmax-Data-Inc-236c6f799a3381309b64f99f00788053",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Altitude Business Intelligence","https://www.notion.so/Altitude-Business-Intelligence-236c6f799a338117947de3633d8ab08a",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"Amplitude Ventures","https://www.notion.so/Amplitude-Ventures-236c6f799a33812c8ddaf2a2c8da0035",1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,73
"Brightspark Ventures","https://www.notion.so/Brightspark-Ventures-236c6f799a33813c8fb6c152bac10be0",1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,73
"UBC CAIDA Center","https://www.notion.so/UBC-CAIDA-Center-227c6f799a338110a348c4dcb4deba71",1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,73
"Unity Technologies (Vancouver)","https://www.notion.so/Unity-Technologies-Vancouver-1f7c6f799a33811cbfdec38f8b469ac3",0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,73
"Google Vancouver","https://www.notion.so/Google-Vancouver-1f7c6f799a338129b45ed8ced630179c",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,73
"MineSense","https://www.notion.so/MineSense-1f1c6f799a3381ec8b8fd9732ccaa47f",1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,73
"SFU's Digital Democracies Institute","https://www.notion.so/SFU-s-Digital-Democracies-Institute-1f0c6f799a33812c9045d15b0693c76f",1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,73
"Vancouver Tech Journal","https://www.notion.so/Vancouver-Tech-Journal-1f0c6f799a33814d97d3da38d5f56edb",0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,73
"Vanedge Capital","https://www.notion.so/Vanedge-Capital-1f0c6f799a33812a919ddc64fa9df827",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,73
"TELUS Data & AI Initiatives","https://www.notion.so/TELUS-Data-AI-Initiatives-1f0c6f799a3381a191d2ee02caeabfe2",1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,73
"BC Centre for Innovation and Clean Energy","https://www.notion.so/BC-Centre-for-Innovation-and-Clean-Energy-23fc6f799a338136b651fed831c1c8a8",1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,80
"InBC Life Sciences Investment Fund","https://www.notion.so/InBC-Life-Sciences-Investment-Fund-23fc6f799a33812e85dfd82e9c1b44c1",1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,80
"BCSC RegTech Sandbox","https://www.notion.so/BCSC-RegTech-Sandbox-23fc6f799a33811d929af5ef3ad03969",1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,80
"Pano AI BC","https://www.notion.so/Pano-AI-BC-23fc6f799a3381779069d3d249dfff5b",1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,80
"PacifiCan Regional Artificial Intelligence Initiative","https://www.notion.so/PacifiCan-Regional-Artificial-Intelligence-Initiative-23fc6f799a3381598654caf7c9e5006e",1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,80
"MiningTech North America","https://www.notion.so/MiningTech-North-America-23fc6f799a338178a4f4c8dd6581afb2",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,80
"Timezyx","https://www.notion.so/Timezyx-23dc6f799a33811d944afe3ba9ece32a",0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"AI Scout Solutions","https://www.notion.so/AI-Scout-Solutions-23dc6f799a3381e2b265c16c8b8d3181",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Kanooq Industries Inc.","https://www.notion.so/Kanooq-Industries-Inc-23dc6f799a33817197adfcff2baf0a58",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Nexera Robotics","https://www.notion.so/Nexera-Robotics-23dc6f799a3381afbf3ed640e16fd8f7",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,80
"pH7 Technologies","https://www.notion.so/pH7-Technologies-23dc6f799a3381bb96e3d8390bfd4c73",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Build Smartr Robotics","https://www.notion.so/Build-Smartr-Robotics-23dc6f799a3381caa561ead9a2668429",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Anodyne Chemistries","https://www.notion.so/Anodyne-Chemistries-23dc6f799a3381a7a907daaca0f08b42",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Aqua Intelligent","https://www.notion.so/Aqua-Intelligent-23dc6f799a33813090b1e4812c4b7cd9",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Arrowsmith Genetics","https://www.notion.so/Arrowsmith-Genetics-23dc6f799a3381f9ad4cf530031c9f51",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Canexia Health","https://www.notion.so/Canexia-Health-23dc6f799a33815b9fddfe8347058ffa",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Nytilus Inc","https://www.notion.so/Nytilus-Inc-23dc6f799a3381bf8f0bfe9c052a7df9",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"7Gen","https://www.notion.so/7Gen-23dc6f799a33819b895cd661b62a0131",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Ekona Power","https://www.notion.so/Ekona-Power-23dc6f799a3381f1bc21d079942ed916",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Photonic Inc","https://www.notion.so/Photonic-Inc-23dc6f799a33815e9c0fffd40ad3f266",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,80
"Improving","https://www.notion.so/Improving-23dc6f799a338117bcb4c3df7786beac",0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Digitalist North America","https://www.notion.so/Digitalist-North-America-23dc6f799a33811d81a8f434f2b07cd7",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"ValueLabs","https://www.notion.so/ValueLabs-23dc6f799a3381079e94eb0d7bad78a5",0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Venovis","https://www.notion.so/Venovis-23dc6f799a3381618abfc8832818bd4b",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,80
"Steamclock Software","https://www.notion.so/Steamclock-Software-23dc6f799a33810b8529ea4777c521dc",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Autonopia","https://www.notion.so/Autonopia-23dc6f799a3381e4962ce83f565b80b8",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,80
"Compression.ai","https://www.notion.so/Compression-ai-23dc6f799a3381e383fef975f55614f8",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Glance Technologies","https://www.notion.so/Glance-Technologies-23dc6f799a338144b577f891fdc60ff3",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"FYBR","https://www.notion.so/FYBR-23dc6f799a3381b1952efb96975ac056",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"DeepND","https://www.notion.so/DeepND-23dc6f799a33817db682c17db865e7aa",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Theory+Practice","https://www.notion.so/Theory-Practice-23dc6f799a33818dbe34c0fde5433f6c",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"FIRMOGRAM","https://www.notion.so/FIRMOGRAM-23dc6f799a3381d39a64c608275ab2b5",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Caliber Data Labs","https://www.notion.so/Caliber-Data-Labs-23dc6f799a3381dc8a04ce37d64da482",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Evolve Biologix","https://www.notion.so/Evolve-Biologix-23dc6f799a3381268d45e384a2dddef6",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Diabits","https://www.notion.so/Diabits-23dc6f799a3381409e00eaddbb188205",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"CareCru","https://www.notion.so/CareCru-23dc6f799a3381618ad6fd2f7d4777ab",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Disrupted Logic","https://www.notion.so/Disrupted-Logic-23dc6f799a3381c6a0f0c9a851d29e42",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Nextwave Software","https://www.notion.so/Nextwave-Software-23dc6f799a33814a85f1e13a5ddb5a31",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Ehsai","https://www.notion.so/Ehsai-23dc6f799a3381da85bada25185110a4",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Skylab Technologies","https://www.notion.so/Skylab-Technologies-23dc6f799a3381bb8b97c9890a34148d",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Judi.ai","https://www.notion.so/Judi-ai-23dc6f799a3381728cd8c57add383203",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Intellabridge Technology Corporation","https://www.notion.so/Intellabridge-Technology-Corporation-23dc6f799a3381a79330fe6d0095bb50",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Spheria","https://www.notion.so/Spheria-23dc6f799a3381ffa275e37861d38a9f",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Spexi","https://www.notion.so/Spexi-23dc6f799a33816b9b43cb5df605806d",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"ThisFish Inc.","https://www.notion.so/ThisFish-Inc-23dc6f799a338130951df18d4351d61c",1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,80
"VodaSafe","https://www.notion.so/VodaSafe-23dc6f799a338144a550fab0fd4a4546",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Pilot - pilotplans.com","https://www.notion.so/Pilot-pilotplans-com-23dc6f799a3381798f60e712928bccee",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Plasmatic Technologies Inc.","https://www.notion.so/Plasmatic-Technologies-Inc-23dc6f799a33814c9c60faaeed5a4cc6",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Plantiga Technologies Inc","https://www.notion.so/Plantiga-Technologies-Inc-23dc6f799a3381f196e2cd554411b7c7",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Legible Media Inc.","https://www.notion.so/Legible-Media-Inc-23dc6f799a338191b310c26f6ddda472",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Cifra","https://www.notion.so/Cifra-23dc6f799a338174a45df6841d03a6c4",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"4AG Robotics","https://www.notion.so/4AG-Robotics-23dc6f799a3381118ef7dfe49820a945",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,80
"UVic Advanced Control and Intelligent Systems (ACIS) Lab","https://www.notion.so/UVic-Advanced-Control-and-Intelligent-Systems-ACIS-Lab-23dc6f799a338106811bcffb2abd4499",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Inverted AI","https://www.notion.so/Inverted-AI-23dc6f799a33818b90b7d20efdd7fac5",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"MetaOptima (DermEngine)","https://www.notion.so/MetaOptima-DermEngine-23dc6f799a33810b8702cb15089b5edc",0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,80
"Niricson","https://www.notion.so/Niricson-23dc6f799a338119acbeeb4e9fe42ec4",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"MarineLabs","https://www.notion.so/MarineLabs-23dc6f799a33813dab74f97001c15892",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,80
"Quandri","https://www.notion.so/Quandri-23dc6f799a33819a9ad6dc566b773426",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,80
"Adastra Corporation","https://www.notion.so/Adastra-Corporation-236c6f799a33810a89d0e201fb5a9f8a",1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,80
"Kai Analytics International","https://www.notion.so/Kai-Analytics-International-236c6f799a338180b3b3c6c03a8f9b27",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,80
"Visier","https://www.notion.so/Visier-227c6f799a338124ba25e73122d22c05",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,80
"AbCellera","https://www.notion.so/AbCellera-227c6f799a3381fea66bdf3fce90b557",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,80
"SFU Computing Science & Creative AI Labs","https://www.notion.so/SFU-Computing-Science-Creative-AI-Labs-1f8c6f799a3381a99538f2ef0484b2a0",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,80
"Planview (Vancouver)","https://www.notion.so/Planview-Vancouver-1f8c6f799a3381e8a551d1572b959831",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,80
"Teck Resources & AltaML Applied AI Lab","https://www.notion.so/Teck-Resources-AltaML-Applied-AI-Lab-1f7c6f799a3381a7a857d822d2990e70",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,80
"IBM Vancouver","https://www.notion.so/IBM-Vancouver-1f7c6f799a338148898fc017d396b11f",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,80
"Cisco Systems (Vancouver)","https://www.notion.so/Cisco-Systems-Vancouver-1f7c6f799a33815897eff79713a73b03",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,80
"1QBit","https://www.notion.so/1QBit-1f1c6f799a3381c7ae29e2dcd342789b",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,80
"Terramera","https://www.notion.so/Terramera-1f1c6f799a33818a8d2ff6800062366a",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,80
"Animikii","https://www.notion.so/Animikii-1f1c6f799a33810a90d9e27a8a97a2b0",0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,80
"Law Society of BC AI Ethics Program","https://www.notion.so/Law-Society-of-BC-AI-Ethics-Program-23fc6f799a3381de8010f35a21a8f4e3",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,87
"Payday","https://www.notion.so/Payday-23dc6f799a3381419873e765870f13ea",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Browse AI","https://www.notion.so/Browse-AI-23dc6f799a338139a460d403a9538e08",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Bell Canada AI Data Centre Kamloops","https://www.notion.so/Bell-Canada-AI-Data-Centre-Kamloops-23dc6f799a33816097e5d41c6d84badb",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,87
"MoogleLabs","https://www.notion.so/MoogleLabs-23dc6f799a338197be38d6a92ea4412b",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"AIEX","https://www.notion.so/AIEX-23dc6f799a3381a9bb63e9e24158ed69",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"BC + AI Ecosystem Association","https://www.notion.so/BC-AI-Ecosystem-Association-23dc6f799a33813a87cadb616da00740",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Kindred","https://www.notion.so/Kindred-23dc6f799a3381fba273dd8afaa06e0b",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Innovate BC","https://www.notion.so/Innovate-BC-23dc6f799a33813a9d4dd8d40eb0bf50",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Orca Water","https://www.notion.so/Orca-Water-23dc6f799a33815d9b3ed97573a14b75",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Lite-1","https://www.notion.so/Lite-1-23dc6f799a33818f96f7f943931eb7a8",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"CereCura Nanotherapeutics","https://www.notion.so/CereCura-Nanotherapeutics-23dc6f799a338166a83bcd73a0ce2ec1",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"SmartParent Mobile Health Inc","https://www.notion.so/SmartParent-Mobile-Health-Inc-23dc6f799a3381d2b750fd46603b62e1",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Amphoraxe Life Sciences Inc","https://www.notion.so/Amphoraxe-Life-Sciences-Inc-23dc6f799a3381579dc5ee78f5fd0321",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"HomeCourt/NEX Team","https://www.notion.so/HomeCourt-NEX-Team-23dc6f799a3381f8af32d4cd0226188a",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Rockburst Technologies","https://www.notion.so/Rockburst-Technologies-23dc6f799a3381268541d58095fcc84a",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Mangrove Lithium","https://www.notion.so/Mangrove-Lithium-23dc6f799a3381ad8e2bff525b18aef4",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Quantum Algorithms Institute","https://www.notion.so/Quantum-Algorithms-Institute-23dc6f799a3381dda3a2ddcdada377b4",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Ekohe","https://www.notion.so/Ekohe-23dc6f799a33811a83e1c0c82b9e849d",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"IT Kapital","https://www.notion.so/IT-Kapital-23dc6f799a33812192f5c9c7d6ead3d1",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"MistyWest","https://www.notion.so/MistyWest-23dc6f799a33811385c5c4593c2b3ad5",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Denologix","https://www.notion.so/Denologix-23dc6f799a3381b585bcc1c7760e9cde",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"INTERSOG","https://www.notion.so/INTERSOG-23dc6f799a33817289b6ddc4875d7755",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Proto","https://www.notion.so/Proto-23dc6f799a3381bf85f3c4734b035202",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,87
"Eli Report","https://www.notion.so/Eli-Report-23dc6f799a33819086b1c0f16fd86d82",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Motion Metrics","https://www.notion.so/Motion-Metrics-23dc6f799a33819eb542c86bd5875c22",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Warranty Life","https://www.notion.so/Warranty-Life-23dc6f799a338187a111d4478a735ead",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Thinkcx","https://www.notion.so/Thinkcx-23dc6f799a33813a9711dfb60aac7eee",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Mintent","https://www.notion.so/Mintent-23dc6f799a33816c8552eaaeebd3073a",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Illusense","https://www.notion.so/Illusense-23dc6f799a33813291d8f224a75c315b",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Youneeq","https://www.notion.so/Youneeq-23dc6f799a3381898263effee91956db",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Scopemedia","https://www.notion.so/Scopemedia-23dc6f799a33812fa992d3d1a74f9772",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Wavo","https://www.notion.so/Wavo-23dc6f799a3381a89759ebab8088ef2e",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Inp Capital","https://www.notion.so/Inp-Capital-23dc6f799a33815f8c87cef013414d04",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Olive","https://www.notion.so/Olive-23dc6f799a338175abc2c27ff5b33e1c",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Centre for Artificial Intelligence Decision-making and Action (CAIDA)","https://www.notion.so/Centre-for-Artificial-Intelligence-Decision-making-and-Action-CAIDA-23dc6f799a3381f88d57f71c93932cd8",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,87
"UnlockLand (Meton.ai product)","https://www.notion.so/UnlockLand-Meton-ai-product-23dc6f799a3381d8aca0c368ef30cc2c",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Bonsai Micro","https://www.notion.so/Bonsai-Micro-23dc6f799a338151ac13f3f183794ab3",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Lumen5","https://www.notion.so/Lumen5-23dc6f799a3381f5abffdb667664844c",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"CRWN.ai","https://www.notion.so/CRWN-ai-23dc6f799a338110acf5df1449e5c2e5",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"TerraSense Analytics","https://www.notion.so/TerraSense-Analytics-23dc6f799a3381ef9b77ef23d973151b",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Pani Energy","https://www.notion.so/Pani-Energy-23dc6f799a338173931ccaf7c2258588",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Levr.ai","https://www.notion.so/Levr-ai-23dc6f799a3381ba83f3c599ff16a137",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Charli AI","https://www.notion.so/Charli-AI-23dc6f799a33816ca13bcea35e8b96fe",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,87
"Apera AI","https://www.notion.so/Apera-AI-23dc6f799a3381029b8bf6f988aae39f",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,87
"Voronoi Health Analytics","https://www.notion.so/Voronoi-Health-Analytics-236c6f799a3381129d5cfad7739366f5",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Zfort Group","https://www.notion.so/Zfort-Group-236c6f799a338191912ff54d701a7494",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"IntLabs","https://www.notion.so/IntLabs-236c6f799a3381b5b8b2fdc7c52f567f",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Responsive AI","https://www.notion.so/Responsive-AI-236c6f799a3381c08941d7c6e2c500c6",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Silo AI Vancouver","https://www.notion.so/Silo-AI-Vancouver-227c6f799a3381e4bc60ea161cf5430e",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"D-Wave Systems","https://www.notion.so/D-Wave-Systems-1f8c6f799a3381cb926dec8330e0ff04",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,87
"VIATEC AI Meetups","https://www.notion.so/VIATEC-AI-Meetups-1f8c6f799a33818a808be65be1a09646",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"University of Victoria (UVic) AI Research","https://www.notion.so/University-of-Victoria-UVic-AI-Research-1f8c6f799a3381248fc6f0daabe7d0af",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,87
"Hootsuite","https://www.notion.so/Hootsuite-1f7c6f799a338162ad8edbc2864b7f80",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,87
"Clir Renewables","https://www.notion.so/Clir-Renewables-1f0c6f799a3381249f4dfe642a3b116a",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,87
"First Nations Technology Council (FNTC)","https://www.notion.so/First-Nations-Technology-Council-FNTC-1f0c6f799a338184afeee90530a1f68b",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,87
